Run,RunName,WIND_DIRECTION,RELEASE_ALT,RELEASE_MASS,MASS_MEAN_DIAMETER,Fatalities
3710,Run_3710,300,80,1000,0.00002,22
3711,Run_3711,300,80,1000,0.00004,22
3712,Run_3712,300,80,1000,0.00006,19
3713,Run_3713,300,80,1000,0.00008,16
3714,Run_3714,300,80,1000,0.0001,14
3715,Run_3715,300,80,1200,0.00001,30
3716,Run_3716,300,80,1200,0.00002,30
3717,Run_3717,300,80,1200,0.00004,30
3718,Run_3718,300,80,1200,0.00006,28
3719,Run_3719,300,80,1200,0.00008,24
3720,Run_3720,300,80,1200,0.0001,22
3721,Run_3721,300,80,1400,0.00001,42
3722,Run_3722,300,80,1400,0.00002,42
3723,Run_3723,300,80,1400,0.00004,42
3724,Run_3724,300,80,1400,0.00006,38
3725,Run_3725,300,80,1400,0.00008,36
3726,Run_3726,300,80,1400,0.0001,31
3727,Run_3727,300,80,1600,0.00001,53
3728,Run_3728,300,80,1600,0.00002,52
3729,Run_3729,300,80,1600,0.00004,52
3730,Run_3730,300,80,1600,0.00006,48
3731,Run_3731,300,80,1600,0.00008,43
3732,Run_3732,300,80,1600,0.0001,40
3733,Run_3733,300,80,1800,0.00001,67
3734,Run_3734,300,80,1800,0.00002,67
3735,Run_3735,300,80,1800,0.00004,64
3736,Run_3736,300,80,1800,0.00006,60
3737,Run_3737,300,80,1800,0.00008,56
3738,Run_3738,300,80,1800,0.0001,50
3739,Run_3739,300,80,2000,0.00001,84
3740,Run_3740,300,80,2000,0.00002,86
3741,Run_3741,300,80,2000,0.00004,84
3742,Run_3742,300,80,2000,0.00006,74
3743,Run_3743,300,80,2000,0.00008,70
3744,Run_3744,300,80,2000,0.0001,62
3745,Run_3745,300,100,1000,0.00001,24
3746,Run_3746,300,100,1000,0.00002,24
3747,Run_3747,300,100,1000,0.00004,24
3748,Run_3748,300,100,1000,0.00006,22
3749,Run_3749,300,100,1000,0.00008,20
3750,Run_3750,300,100,1000,0.0001,17
3751,Run_3751,300,100,1200,0.00001,36
3752,Run_3752,300,100,1200,0.00002,38
3753,Run_3753,300,100,1200,0.00004,36
3754,Run_3754,300,100,1200,0.00006,34
3755,Run_3755,300,100,1200,0.00008,30
3756,Run_3756,300,100,1200,0.0001,27
3757,Run_3757,300,100,1400,0.00001,48
3758,Run_3758,300,100,1400,0.00002,48
3759,Run_3759,300,100,1400,0.00004,49
3760,Run_3760,300,100,1400,0.00006,42
3761,Run_3761,300,100,1400,0.00008,40
3762,Run_3762,300,100,1400,0.0001,38
3763,Run_3763,300,100,1600,0.00001,68
3764,Run_3764,300,100,1600,0.00002,66
3765,Run_3765,300,100,1600,0.00004,67
3766,Run_3766,300,100,1600,0.00006,62
3767,Run_3767,300,100,1600,0.00008,53
3768,Run_3768,300,100,1600,0.0001,52
3769,Run_3769,300,100,1800,0.00001,74
3770,Run_3770,300,100,1800,0.00002,78
3771,Run_3771,300,100,1800,0.00004,78
3772,Run_3772,300,100,1800,0.00006,74
3773,Run_3773,300,100,1800,0.00008,72
3774,Run_3774,300,100,1800,0.0001,64
3775,Run_3775,300,100,2000,0.00001,92
3776,Run_3776,300,100,2000,0.00002,92
3777,Run_3777,300,100,2000,0.00004,90
3778,Run_3778,300,100,2000,0.00006,82
3779,Run_3779,300,100,2000,0.00008,78
3780,Run_3780,300,100,2000,0.0001,74
3781,Run_3781,300,120,1000,0.00001,26
3782,Run_3782,300,120,1000,0.00002,26
3783,Run_3783,300,120,1000,0.00004,26
3784,Run_3784,300,120,1000,0.00006,24
3785,Run_3785,300,120,1000,0.00008,24
3786,Run_3786,300,120,1000,0.0001,22
3787,Run_3787,300,120,1200,0.00001,43
3788,Run_3788,300,120,1200,0.00002,42
3789,Run_3789,300,120,1200,0.00004,42
3790,Run_3790,300,120,1200,0.00006,40
3791,Run_3791,300,120,1200,0.00008,38
3792,Run_3792,300,120,1200,0.0001,36
3793,Run_3793,300,120,1400,0.00001,56
3794,Run_3794,300,120,1400,0.00002,60
3795,Run_3795,300,120,1400,0.00004,58
3796,Run_3796,300,120,1400,0.00006,56
3797,Run_3797,300,120,1400,0.00008,55
3798,Run_3798,300,120,1400,0.0001,52
3799,Run_3799,300,120,1600,0.00001,75
3800,Run_3800,300,120,1600,0.00002,76
3801,Run_3801,300,120,1600,0.00004,76
3802,Run_3802,300,120,1600,0.00006,74
3803,Run_3803,300,120,1600,0.00008,71
3804,Run_3804,300,120,1600,0.0001,67
3805,Run_3805,300,120,1800,0.00001,88
3806,Run_3806,300,120,1800,0.00002,90
3807,Run_3807,300,120,1800,0.00004,88
3808,Run_3808,300,120,1800,0.00006,86
3809,Run_3809,300,120,1800,0.00008,84
3810,Run_3810,300,120,1800,0.0001,80
3811,Run_3811,300,120,2000,0.00001,106
3812,Run_3812,300,120,2000,0.00002,107
3813,Run_3813,300,120,2000,0.00004,108
3814,Run_3814,300,120,2000,0.00006,106
3815,Run_3815,300,120,2000,0.00008,102
3816,Run_3816,300,120,2000,0.0001,99
3817,Run_3817,300,140,1000,0.00001,26
3818,Run_3818,300,140,1000,0.00002,26
3819,Run_3819,300,140,1000,0.00004,25
3820,Run_3820,300,140,1000,0.00006,24
3821,Run_3821,300,140,1000,0.00008,24
3822,Run_3822,300,140,1000,0.0001,22
3823,Run_3823,300,140,1200,0.00001,46
3824,Run_3824,300,140,1200,0.00002,40
3825,Run_3825,300,140,1200,0.00004,42
3826,Run_3826,300,140,1200,0.00006,42
3827,Run_3827,300,140,1200,0.00008,38
3828,Run_3828,300,140,1200,0.0001,36
3829,Run_3829,300,140,1400,0.00001,62
3830,Run_3830,300,140,1400,0.00002,58
3831,Run_3831,300,140,1400,0.00004,60
3832,Run_3832,300,140,1400,0.00006,61
3833,Run_3833,300,140,1400,0.00008,58
3834,Run_3834,300,140,1400,0.0001,54
3835,Run_3835,300,140,1600,0.00001,82
3836,Run_3836,300,140,1600,0.00002,80
3837,Run_3837,300,140,1600,0.00004,82
3838,Run_3838,300,140,1600,0.00006,82
3839,Run_3839,300,140,1600,0.00008,78
3840,Run_3840,300,140,1600,0.0001,70
3841,Run_3841,300,140,1800,0.00001,93
3842,Run_3842,300,140,1800,0.00002,92
3843,Run_3843,300,140,1800,0.00004,92
3844,Run_3844,300,140,1800,0.00006,92
3845,Run_3845,300,140,1800,0.00008,89
3846,Run_3846,300,140,1800,0.0001,86
3847,Run_3847,300,140,2000,0.00001,106
3848,Run_3848,300,140,2000,0.00002,112
3849,Run_3849,300,140,2000,0.00004,106
3850,Run_3850,300,140,2000,0.00006,106
3851,Run_3851,300,140,2000,0.00008,101
3852,Run_3852,300,140,2000,0.0001,98
3853,Run_3853,300,160,1000,0.00001,24
3854,Run_3854,300,160,1000,0.00002,22
3855,Run_3855,300,160,1000,0.00004,21
3856,Run_3856,300,160,1000,0.00006,21
3857,Run_3857,300,160,1000,0.00008,22
3858,Run_3858,300,160,1000,0.0001,20
3859,Run_3859,300,160,1200,0.00001,38
3860,Run_3860,300,160,1200,0.00002,38
3861,Run_3861,300,160,1200,0.00004,36
3862,Run_3862,300,160,1200,0.00006,36
3863,Run_3863,300,160,1200,0.00008,36
3864,Run_3864,300,160,1200,0.0001,36
3865,Run_3865,300,160,1400,0.00001,60
3866,Run_3866,300,160,1400,0.00002,58
3867,Run_3867,300,160,1400,0.00004,55
3868,Run_3868,300,160,1400,0.00006,56
3869,Run_3869,300,160,1400,0.00008,58
3870,Run_3870,300,160,1400,0.0001,54
3871,Run_3871,300,160,1600,0.00001,82
3872,Run_3872,300,160,1600,0.00002,77
3873,Run_3873,300,160,1600,0.00004,80
3874,Run_3874,300,160,1600,0.00006,77
3875,Run_3875,300,160,1600,0.00008,76
3876,Run_3876,300,160,1600,0.0001,74
3877,Run_3877,300,160,1800,0.00001,96
3878,Run_3878,300,160,1800,0.00002,91
3879,Run_3879,300,160,1800,0.00004,96
3880,Run_3880,300,160,1800,0.00006,94
3881,Run_3881,300,160,1800,0.00008,94
3882,Run_3882,300,160,1800,0.0001,89
3883,Run_3883,300,160,2000,0.00001,107
3884,Run_3884,300,160,2000,0.00002,108
3885,Run_3885,300,160,2000,0.00004,109
3886,Run_3886,300,160,2000,0.00006,116
3887,Run_3887,300,160,2000,0.00008,106
3888,Run_3888,300,160,2000,0.0001,108
3889,Run_3889,300,180,1000,0.00001,17
3890,Run_3890,300,180,1000,0.00002,18
3891,Run_3891,300,180,1000,0.00004,18
3892,Run_3892,300,180,1000,0.00006,18
3893,Run_3893,300,180,1000,0.00008,14
3894,Run_3894,300,180,1000,0.0001,13
3895,Run_3895,300,180,1200,0.00001,30
3896,Run_3896,300,180,1200,0.00002,30
3897,Run_3897,300,180,1200,0.00004,30
3898,Run_3898,300,180,1200,0.00006,30
3899,Run_3899,300,180,1200,0.00008,27
3900,Run_3900,300,180,1200,0.0001,27
3901,Run_3901,300,180,1400,0.00001,55
3902,Run_3902,300,180,1400,0.00002,52
3903,Run_3903,300,180,1400,0.00004,52
3904,Run_3904,300,180,1400,0.00006,51
3905,Run_3905,300,180,1400,0.00008,50
3906,Run_3906,300,180,1400,0.0001,48
3907,Run_3907,300,180,1600,0.00001,74
3908,Run_3908,300,180,1600,0.00002,74
3909,Run_3909,300,180,1600,0.00004,75
3910,Run_3910,300,180,1600,0.00006,72
3911,Run_3911,300,180,1600,0.00008,74
3912,Run_3912,300,180,1600,0.0001,72
3913,Run_3913,300,180,1800,0.00001,92
3914,Run_3914,300,180,1800,0.00002,89
3915,Run_3915,300,180,1800,0.00004,90
3916,Run_3916,300,180,1800,0.00006,90
3917,Run_3917,300,180,1800,0.00008,88
3918,Run_3918,300,180,1800,0.0001,88
3919,Run_3919,300,180,2000,0.00001,108
3920,Run_3920,300,180,2000,0.00002,112
3921,Run_3921,300,180,2000,0.00004,112
3922,Run_3922,300,180,2000,0.00006,109
3923,Run_3923,300,180,2000,0.00008,106
3924,Run_3924,300,180,2000,0.0001,104
3925,Run_3925,300,200,1000,0.00001,8
3926,Run_3926,300,200,1000,0.00002,8
3927,Run_3927,300,200,1000,0.00004,10
3928,Run_3928,300,200,1000,0.00006,9
3929,Run_3929,300,200,1000,0.00008,8
3930,Run_3930,300,200,1000,0.0001,8
3931,Run_3931,300,200,1200,0.00001,22
3932,Run_3932,300,200,1200,0.00002,23
3933,Run_3933,300,200,1200,0.00004,23
3934,Run_3934,300,200,1200,0.00006,22
3935,Run_3935,300,200,1200,0.00008,22
3936,Run_3936,300,200,1200,0.0001,22
3937,Run_3937,300,200,1400,0.00001,42
3938,Run_3938,300,200,1400,0.00002,38
3939,Run_3939,300,200,1400,0.00004,39
3940,Run_3940,300,200,1400,0.00006,38
3941,Run_3941,300,200,1400,0.00008,40
3942,Run_3942,300,200,1400,0.0001,38
3943,Run_3943,300,200,1600,0.00001,60
3944,Run_3944,300,200,1600,0.00002,61
3945,Run_3945,300,200,1600,0.00004,62
3946,Run_3946,300,200,1600,0.00006,61
3947,Run_3947,300,200,1600,0.00008,60
3948,Run_3948,300,200,1600,0.0001,62
3949,Run_3949,300,200,1800,0.00001,76
3950,Run_3950,300,200,1800,0.00002,78
3951,Run_3951,300,200,1800,0.00004,77
3952,Run_3952,300,200,1800,0.00006,79
3953,Run_3953,300,200,1800,0.00008,78
3954,Run_3954,300,200,1800,0.0001,76
3955,Run_3955,300,200,2000,0.00001,102
3956,Run_3956,300,200,2000,0.00002,100
3957,Run_3957,300,200,2000,0.00004,104
3958,Run_3958,300,200,2000,0.00006,101
3959,Run_3959,300,200,2000,0.00008,102
3960,Run_3960,300,200,2000,0.0001,99
